bread_name,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons,robot_name_normalized,environment_name_normalized,task_name_normalized,causal_experiment_id,intervention_family,treatment_variable,treatment_value,causal_instance_id,do_variable,do_value,is_interventional,final_success_numeric,complete_intervention_block
bread_0012,bread_cutting,b126ad32-56e6-4c66-bb40-e0434f2e32c7,bread_0012,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_180,False,,False,False,False,True,unitree_g1,success,RIGHT,knife_right,rotated_180,5,4,4,True,True,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.671978,0.0782,0.82,map,0.0,0.0,0.0,0.0,,,,1.671978,0.0782,0.82,0.0,0.0,0.999563,0.02957,0.0,-0.0,3.082444,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.998251,0.059114,0.0,3.082444,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,205.0,0.3516295025728988,1.7066433901563092,0.1156894655654305,0.8226375491601419,0.7013409133214318,completed,45.7346,4,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00198m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=wiggle, max link displacement 0.00986m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=stagnant, max link displacement 0.00107m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=wiggle, max link displacement 0.01034m over 25 ticks).",unitree_g1,isr,cut,robot_substitution:cut:isr:910003,robot_substitution,robot_name,unitree_g1,cut:isr:910003:bread_0012,robot_name,unitree_g1,True,1,False
bread_0013,bread_cutting,b126ad32-56e6-4c66-bb40-e0434f2e32c7,bread_0013,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.397208,-0.478186,0.82,map,0.0,0.0,0.0,0.0,,,,1.397208,-0.478186,0.82,0.0,0.0,0.999775,-0.021189,0.0,-0.0,-3.099211,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.999102,-0.042369,0.0,-3.099211,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,438.0,0.7512864493996569,1.288230570611078,-0.4821726564839808,0.8910765480813773,0.5565534195724936,completed,12.5439,0,,unitree_g1,isr,cut,robot_substitution:cut:isr:910003,robot_substitution,robot_name,unitree_g1,cut:isr:910003:bread_0013,robot_name,unitree_g1,True,1,False
bread_0014,bread_cutting,b126ad32-56e6-4c66-bb40-e0434f2e32c7,bread_0014,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,unitree_g1,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.106117,-0.429008,0.82,map,0.0,0.0,0.0,0.0,,,,2.106117,-0.429008,0.82,0.0,0.0,0.847413,0.530934,0.0,-0.0,2.022188,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.436219,0.899841,0.0,2.022188,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,0.0,0.0,2.1516645600684066,-0.5215104936688959,0.8920224045030773,0.3151870359764367,completed,57.3974,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=wiggle, max link displacement 0.01021m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=wiggle, max link displacement 0.01338m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 625 ticks in CuttingAction (status=wiggle, max link displacement 0.00808m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 775 ticks in CuttingAction (status=wiggle, max link displacement 0.00395m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=wiggle, max link displacement 0.00706m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=wiggle, max link displacement 0.01096m over 25 ticks).",unitree_g1,isr,cut,robot_substitution:cut:isr:910003,robot_substitution,robot_name,unitree_g1,cut:isr:910003:bread_0014,robot_name,unitree_g1,True,0,False
bread_0001,bread_cutting,86dd2a53-6406-42b8-aac4-e0ce69548cfd,bread_0001,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-2.886208,-2.480546,0.43,map,0.0,0.0,0.0,0.0,,,,-2.886208,-2.480546,0.43,0.0,0.0,-0.298798,0.954317,0.0,-0.0,-0.606865,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.82144,-0.570295,0.0,-0.606865,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,0.0,0.0,-2.9712658526297537,-2.4222658912687374,0.5020224045030773,0.570135190175857,completed,44.0487,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00031m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 725 ticks in CuttingAction (status=wiggle, max link displacement 0.00759m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00020m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 800 ticks in CuttingAction (status=wiggle, max link displacement 0.01200m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 225 ticks in CuttingAction (status=stagnant, max link displacement 0.00004m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=stagnant, max link displacement 0.00035m over 25 ticks).",tiago,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,tiago,cut:isr:910004:bread_0001,robot_name,tiago,True,0,False
bread_0002,bread_cutting,86dd2a53-6406-42b8-aac4-e0ce69548cfd,bread_0002,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,1.608423,-2.363146,0.83,map,0.0,0.0,0.0,0.0,,,,1.608423,-2.363146,0.83,0.0,0.0,0.960261,0.279102,0.0,-0.0,2.575875,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.844204,0.536022,0.0,2.575875,,,,,,,,,,,,,saw,0.03,4,13,True,701.0,700.0,1.0,1.4941389636215552,-2.2896808217283326,0.912426885403693,0.2287099958589432,completed,51.0796,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 475 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in CuttingAction (status=stagnant, max link displacement 0.00003m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks).",tiago,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,tiago,cut:isr:910004:bread_0002,robot_name,tiago,True,0,False
bread_0003,bread_cutting,86dd2a53-6406-42b8-aac4-e0ce69548cfd,bread_0003,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_180,False,,False,False,False,True,tiago,success,RIGHT,knife_right,rotated_180,5,4,4,True,True,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.27962,-2.381931,0.83,map,0.0,0.0,0.0,0.0,,,,2.27962,-2.381931,0.83,0.0,0.0,0.695937,0.718102,0.0,-0.0,1.539449,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.031342,0.999509,0.0,1.539449,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,205.0,0.3516295025728988,2.3180587027842194,-2.4155403328641283,0.8326375491601418,0.8876201745487678,completed,42.6889,4,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=wiggle, max link displacement 0.01438m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=wiggle, max link displacement 0.00267m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=stagnant, max link displacement 0.00013m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=wiggle, max link displacement 0.01697m over 25 ticks).",tiago,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,tiago,cut:isr:910004:bread_0003,robot_name,tiago,True,1,False
bread_0004,bread_cutting,86dd2a53-6406-42b8-aac4-e0ce69548cfd,bread_0004,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.613056,-2.146467,0.83,map,0.0,0.0,0.0,0.0,,,,2.613056,-2.146467,0.83,0.0,0.0,-0.340648,0.940191,0.0,-0.0,-0.695211,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.767918,-0.640548,0.0,-0.695211,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,438.0,0.7512864493996569,2.696389352428381,-2.2168045673185537,0.9010765480813772,0.2219461687715223,completed,53.46,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 650 ticks in CuttingAction (status=stagnant, max link displacement 0.00002m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00064m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 275 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 550 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks).",tiago,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,tiago,cut:isr:910004:bread_0004,robot_name,tiago,True,0,False
bread_0005,bread_cutting,86dd2a53-6406-42b8-aac4-e0ce69548cfd,bread_0005,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,1.943742,-2.138153,0.83,map,0.0,0.0,0.0,0.0,,,,1.943742,-2.138153,0.83,0.0,0.0,0.999914,0.013138,0.0,-0.0,3.115317,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.999655,0.026273,0.0,3.115317,,,,,,,,,,,,,saw,0.03,4,13,True,701.0,0.0,0.0,2.0724447879275294,-2.1407745054248006,0.9124268854036928,0.2424638502388805,completed,63.1561,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in CuttingAction (status=wiggle, max link displacement 0.00236m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 700 ticks in CuttingAction (status=wiggle, max link displacement 0.00643m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 525 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 475 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=stagnant, max link displacement 0.00007m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 550 ticks in CuttingAction (status=stagnant, max link displacement 0.00002m over 25 ticks).",tiago,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,tiago,cut:isr:910004:bread_0005,robot_name,tiago,True,0,False
bread_0006,bread_cutting,86dd2a53-6406-42b8-aac4-e0ce69548cfd,bread_0006,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.009225,-2.532665,0.83,map,0.0,0.0,0.0,0.0,,,,2.009225,-2.532665,0.83,0.0,0.0,0.738665,0.674073,0.0,-0.0,1.662175,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.091252,0.995828,0.0,1.662175,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,469.0,0.8044596912521441,1.9612293520759423,-2.427557646881443,0.8547632064959432,0.8085700179143283,completed,46.7013,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in CuttingAction (status=stagnant, max link displacement 0.00200m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=stagnant, max link displacement 0.00093m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=stagnant, max link displacement 0.00024m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00007m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 475 ticks in CuttingAction (status=wiggle, max link displacement 0.00235m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00010m over 25 ticks).",tiago,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,tiago,cut:isr:910004:bread_0006,robot_name,tiago,True,0,False
bread_0007,bread_cutting,86dd2a53-6406-42b8-aac4-e0ce69548cfd,bread_0007,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,tiago,success,RIGHT,knife_right,rotated_90,3,2,2,True,True,True,rotate_z_90deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.591916,-2.528053,0.83,map,0.0,0.0,0.0,0.0,,,,2.591916,-2.528053,0.83,0.0,0.0,0.946908,0.321504,0.0,-0.0,2.486958,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.79327,0.60887,0.0,2.486958,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,0.0,0.0,2.6740931489451225,-2.5903284329816967,0.9020224045030774,0.296568634604356,completed,25.1872,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=stagnant, max link displacement 0.00010m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=wiggle, max link displacement 0.00685m over 25 ticks).",tiago,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,tiago,cut:isr:910004:bread_0007,robot_name,tiago,True,1,False
bread_0008,bread_cutting,86dd2a53-6406-42b8-aac4-e0ce69548cfd,bread_0008,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,2.65813,-0.307034,0.82,map,0.0,0.0,0.0,0.0,,,,2.65813,-0.307034,0.82,0.0,0.0,0.487537,0.873103,0.0,-0.0,1.018532,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.524616,0.851339,0.0,1.018532,,,,,,,,,,,,,saw,0.03,4,13,True,701.0,0.0,0.0,2.591245231895672,-0.4170239363370437,0.9024268854036928,0.2181164570540376,completed,53.3669,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 550 ticks in CuttingAction (status=stagnant, max link displacement 0.00121m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=wiggle, max link displacement 0.00225m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=stagnant, max link displacement 0.00004m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 475 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks).",tiago,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,tiago,cut:isr:910004:bread_0008,robot_name,tiago,True,0,False
bread_0009,bread_cutting,86dd2a53-6406-42b8-aac4-e0ce69548cfd,bread_0009,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,2.267859,0.058829,0.82,map,0.0,0.0,0.0,0.0,,,,2.267859,0.058829,0.82,0.0,0.0,-0.474451,0.880282,0.0,-0.0,-0.98868,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,0.549793,-0.835301,0.0,-0.98868,,,,,,,,,,,,,saw,0.03,4,13,True,934.0,283.0,0.3033226152197213,2.292232573463133,0.1428964022464598,0.8601329327123781,0.5769703429958133,completed,49.2967,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 275 ticks in CuttingAction (status=stagnant, max link displacement 0.00002m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 275 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks).",tiago,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,tiago,cut:isr:910004:bread_0009,robot_name,tiago,True,0,False
bread_0010,bread_cutting,86dd2a53-6406-42b8-aac4-e0ce69548cfd,bread_0010,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_with_left_arm,right_arm_failed,False,,False,False,False,True,tiago,success,LEFT,knife_left,primary,2,1,1,True,True,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.467885,0.038969,0.82,map,0.0,0.0,0.0,0.0,,,,1.467885,0.038969,0.82,0.0,0.0,0.727438,0.686174,0.0,-0.0,1.629161,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.058331,0.998297,0.0,1.629161,,,,,,,,,,,,,saw,0.03,4,13,True,584.0,467.0,0.8010291595197255,1.4244220114408035,0.1456633583221739,0.8463611706368621,0.3222129020666864,completed,28.6686,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in CuttingAction (status=wiggle, max link displacement 0.00200m over 25 ticks).",tiago,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,tiago,cut:isr:910004:bread_0010,robot_name,tiago,True,1,False
bread_0011,bread_cutting,86dd2a53-6406-42b8-aac4-e0ce69548cfd,bread_0011,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.179349,-0.068857,-0.040973,0.187667,0.067081,0.05007,0.367016,0.135937,0.091044,0.00454229,1.852995,-0.280818,0.82,map,0.0,0.0,0.0,0.0,,,,1.852995,-0.280818,0.82,0.0,0.0,-0.573064,0.81951,0.0,-0.0,-1.22048,-0.154349,-0.000888,-0.036421,0.068117,0.5,0.05,1.0,0.0,0.0,0.343195,-0.939264,0.0,-1.22048,,,,,,,,,,,,,saw,0.03,4,13,True,817.0,286.0,0.3504901960784313,1.781154022744898,-0.2552430720743155,0.8244578915198719,0.5828223743111739,completed,67.7616,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 600 ticks in CuttingAction (status=wiggle, max link displacement 0.01317m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 575 ticks in CuttingAction (status=stagnant, max link displacement 0.00098m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=wiggle, max link displacement 0.00308m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 625 ticks in CuttingAction (status=stagnant, max link displacement 0.00050m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 525 ticks in CuttingAction (status=wiggle, max link displacement 0.00651m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 475 ticks in CuttingAction (status=stagnant, max link displacement 0.00062m over 25 ticks).",tiago,isr,cut,robot_substitution:cut:isr:910004,robot_substitution,robot_name,tiago,cut:isr:910004:bread_0011,robot_name,tiago,True,0,False
