bread_name,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_quat_x,robot_quat_y,robot_quat_z,robot_quat_w,robot_roll_rad,robot_pitch_rad,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons
bread_0006,bread_cutting,e0284b84-b54e-4c0e-a730-c9482033141f,bread_0006,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,hsrb,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.570201,-2.040205,0.85,map,0.0,0.0,0.0,0.0,,,,2.570201,-2.040205,0.85,0.0,0.0,0.591854,0.806045,0.0,-0.0,1.266714,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.299417,0.954122,0.0,1.266714,2.115276,-1.716997,0.0,0.0,0.0,-0.488853,0.872366,0.0,-0.0,-1.021548,-0.617715,2.288263,1.884429,2.288263,1.884429,1.257163,0.308516,0.951219,saw,0.03,2,20,True,190,95,0.5026455026455027,2.6034574655720357,-1.936350170763621,0.9213918335552773,0.5597242987763434,completed,15.3939,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00005m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 975 ticks in CuttingAction (status=stagnant, max link displacement 0.00053m over 25 ticks, wiggle=False)."
bread_0007,bread_cutting,e0284b84-b54e-4c0e-a730-c9482033141f,bread_0007,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,hsrb,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.306236,-2.063864,0.85,map,0.0,0.0,0.0,0.0,,,,2.306236,-2.063864,0.85,0.0,0.0,-0.348038,0.937481,0.0,-0.0,-0.710954,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.75774,-0.652557,0.0,-0.710954,1.813527,-1.724863,0.0,0.0,0.0,-0.513593,0.858034,0.0,-0.0,-1.078734,-0.602652,0.367779,-0.108303,0.367779,-0.108303,0.108303,0.994141,0.108091,saw,0.03,2,20,True,190,95,0.5026455026455027,2.3884521683496476,-2.1355049879441887,0.9213918335552773,0.5851617837140607,completed,18.5669,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 2125 ticks in CuttingAction (status=wiggle, max link displacement 0.00808m over 25 ticks, wiggle=True). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False)."
bread_0008,bread_cutting,e0284b84-b54e-4c0e-a730-c9482033141f,bread_0008,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,hsrb,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.145082,-2.523287,0.85,map,0.0,0.0,0.0,0.0,,,,2.145082,-2.523287,0.85,0.0,0.0,0.695454,0.71857,0.0,-0.0,1.538104,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.032687,0.999466,0.0,1.538104,2.569784,-3.030687,0.0,0.0,0.0,0.831368,0.555722,0.0,-0.0,1.963131,2.267704,-0.425028,-0.729601,-0.425028,-0.729601,0.729601,0.745441,0.666572,saw,0.03,2,20,True,190,0,0.0,2.1423453231420835,-2.6263593465879045,0.9220224045030773,0.7199506271578132,completed,16.012,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=wiggle, max link displacement 0.00983m over 25 ticks, wiggle=True). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1400 ticks in CuttingAction (status=wiggle, max link displacement 0.00822m over 25 ticks, wiggle=True). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=wiggle, max link displacement 0.00625m over 25 ticks, wiggle=True)."
bread_0009,bread_cutting,e0284b84-b54e-4c0e-a730-c9482033141f,bread_0009,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,hsrb,success,LEFT,knife_left,rotated_90,2,1,1,True,True,True,rotate_z_90deg,-0.140917,-0.054102,-0.032193,0.147453,0.052706,0.039341,0.28837,0.106808,0.071534,0.00220328,2.123059,0.097961,0.84,map,0.0,0.0,0.0,0.0,,,,2.123059,0.097961,0.84,0.0,0.0,0.843292,0.537456,0.0,-0.0,2.006759,-0.115917,-0.000698,-0.028617,0.086694,0.5,0.05,1.0,0.0,0.0,-0.422283,0.906464,0.0,2.006759,2.207304,0.755911,0.0,0.0,0.0,-0.751212,0.660061,0.0,-0.0,-1.699794,-1.698145,-2.576633,-2.578282,-2.576633,-2.578282,0.563311,0.845492,0.533988,saw,0.03,2,20,True,209,105,0.5048076923076923,2.071981535171192,0.20925481578755442,0.9149785809742339,0.7188916015522716,completed,8.7908,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=wiggle, max link displacement 0.00953m over 25 ticks, wiggle=True)."
bread_0010,bread_cutting,e0284b84-b54e-4c0e-a730-c9482033141f,bread_0010,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,hsrb,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,1.780377,-0.207671,0.84,map,0.0,0.0,0.0,0.0,,,,1.780377,-0.207671,0.84,0.0,0.0,0.974427,0.224704,0.0,-0.0,2.688314,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.899016,0.437915,0.0,2.688314,1.203413,-0.801535,0.0,0.0,0.0,0.461947,0.886908,0.0,-0.0,0.960378,0.799832,1.727936,1.888483,1.727936,1.888483,1.25311,0.312369,0.949961,saw,0.03,2,20,True,228,114,0.5022026431718062,1.6585718880848481,-0.14749218762819477,0.9217111354870589,0.7872472944612833,completed,16.3372,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1450 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False)."
bread_0011,bread_cutting,e0284b84-b54e-4c0e-a730-c9482033141f,bread_0011,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,hsrb,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,2.666957,-0.279629,0.84,map,0.0,0.0,0.0,0.0,,,,2.666957,-0.279629,0.84,0.0,0.0,-0.223888,0.974615,0.0,-0.0,-0.451603,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.899749,-0.436408,0.0,-0.451603,2.991655,-0.638854,0.0,0.0,0.0,0.9942,0.10755,0.0,-0.0,2.926075,2.305753,2.905507,-2.757356,2.905507,-2.757356,0.384236,0.927085,0.374851,saw,0.03,2,20,True,228,114,0.5022026431718062,2.788862803372809,-0.3396034328271018,0.9217111354870589,0.8187694180036391,completed,15.1646,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=wiggle, max link displacement 0.00850m over 25 ticks, wiggle=True). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=wiggle, max link displacement 0.00557m over 25 ticks, wiggle=True)."
bread_0012,bread_cutting,e0284b84-b54e-4c0e-a730-c9482033141f,bread_0012,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,hsrb,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.256626,-0.231424,0.84,map,0.0,0.0,0.0,0.0,,,,2.256626,-0.231424,0.84,0.0,0.0,-0.025897,0.999665,0.0,-0.0,-0.0518,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.998659,-0.051777,0.0,-0.0518,2.964867,-0.599632,0.0,0.0,0.0,0.953995,0.299822,0.0,-0.0,2.53258,2.66216,-2.58438,-2.71396,-2.58438,-2.71396,0.427633,0.90995,0.414718,saw,0.03,2,20,True,190,95,0.5026455026455027,2.3654949154599447,-0.23770334341479232,0.9113918335552773,1.01988752532204,completed,18.5772,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1300 ticks in CuttingAction (status=wiggle, max link displacement 0.01812m over 25 ticks, wiggle=True). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1200 ticks in CuttingAction (status=wiggle, max link displacement 0.01460m over 25 ticks, wiggle=True). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1325 ticks in CuttingAction (status=wiggle, max link displacement 0.01242m over 25 ticks, wiggle=True)."
bread_0013,bread_cutting,e0284b84-b54e-4c0e-a730-c9482033141f,bread_0013,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,hsrb,success,LEFT,knife_left,rotated_90,2,1,1,True,True,True,rotate_z_90deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.38233,-0.073692,0.84,map,0.0,0.0,0.0,0.0,,,,1.38233,-0.073692,0.84,0.0,0.0,-0.820041,0.572304,0.0,-0.0,-1.922966,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.344935,-0.938626,0.0,-1.922966,0.754354,-0.31647,0.0,0.0,0.0,0.132595,0.99117,0.0,-0.0,0.265974,0.368906,-2.18894,-2.291872,-2.18894,-2.291872,0.849721,0.660193,0.751096,saw,0.03,2,20,True,190,95,0.5026455026455027,1.3441199828786432,-0.17582869305911536,0.9113918335552773,0.6267046089453472,completed,8.3582,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False)."
bread_0014,bread_cutting,e0284b84-b54e-4c0e-a730-c9482033141f,bread_0014,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,hsrb,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,1.180628,-0.37127,0.84,map,0.0,0.0,0.0,0.0,,,,1.180628,-0.37127,0.84,0.0,0.0,-0.730728,0.682669,0.0,-0.0,-1.638774,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.067926,-0.99769,0.0,-1.638774,0.80048,-0.927135,0.0,0.0,0.0,0.465271,0.885168,0.0,-0.0,0.967882,0.970968,-2.606657,-2.609743,-2.606657,-2.609743,0.53185,0.86187,0.507129,saw,0.03,2,20,True,228,0,0.0,1.1886123182459467,-0.24278840473656696,0.9224268854036929,0.6050953711377971,completed,15.2495,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1025 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1075 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False)."
bread_0015,bread_cutting,e0284b84-b54e-4c0e-a730-c9482033141f,bread_0015,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,hsrb,success,LEFT,knife_left,rotated_90,2,1,1,True,True,True,rotate_z_90deg,-0.140917,-0.054102,-0.032193,0.147453,0.052706,0.039341,0.28837,0.106808,0.071534,0.00220328,2.616618,0.121129,0.84,map,0.0,0.0,0.0,0.0,,,,2.616618,0.121129,0.84,0.0,0.0,0.939459,0.342661,0.0,-0.0,2.442097,-0.115917,-0.000698,-0.028617,0.086694,0.5,0.05,1.0,0.0,0.0,-0.765167,0.643832,0.0,2.442097,2.553428,0.798541,0.0,0.0,0.0,-0.707122,0.707091,0.0,-0.0,-1.57084,-1.477784,-2.270248,-2.363305,-2.270248,-2.363305,0.778288,0.712117,0.702061,saw,0.03,2,20,True,209,105,0.5048076923076923,2.5233707202162186,0.2005014358208707,0.9149785809742339,0.7572491479810474,completed,8.9705,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00026m over 25 ticks, wiggle=False)."
bread_0001,bread_cutting,fabbbb49-7752-421c-8415-92a9ae9c7e21,bread_0001,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_180,False,,False,False,False,True,pr2,success,LEFT,knife_left,rotated_180,6,5,5,True,True,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-2.896281,-2.480629,0.45,map,0.0,0.0,0.0,0.0,,,,-2.896281,-2.480629,0.45,0.0,0.0,-0.298798,0.954317,0.0,-0.0,-0.606865,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.82144,-0.570295,0.0,-0.606865,-1.80087,-2.566765,0.051,0.0,0.0,0.963898,0.266273,0.0,-0.0,2.602544,3.06312,3.073776,2.6132,3.073776,2.6132,0.528393,0.863619,0.504146,saw,0.03,2,20,True,190,95,0.5026455026455027,-2.8070661034241753,-2.543339574016359,0.5213918335552773,0.8658810893681124,completed,85.1649,5,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1650 ticks in CuttingAction (status=stagnant, max link displacement 0.00007m over 25 ticks, wiggle=False). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1300 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1400 ticks in CuttingAction (status=stagnant, max link displacement 0.00004m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1125 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1400 ticks in CuttingAction (status=stagnant, max link displacement 0.00004m over 25 ticks, wiggle=False)."
bread_0002,bread_cutting,fabbbb49-7752-421c-8415-92a9ae9c7e21,bread_0002,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,pr2,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,1.772192,-2.428793,0.85,map,0.0,0.0,0.0,0.0,,,,1.772192,-2.428793,0.85,0.0,0.0,0.995564,-0.094091,0.0,-0.0,-2.953132,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.982294,-0.187347,0.0,-2.953132,0.776394,-2.734061,0.051,0.0,0.0,0.20722,0.978294,0.0,-0.0,0.417466,0.297461,2.912588,3.032592,2.912588,3.032592,0.109,0.994065,0.108785,saw,0.03,2,20,True,228,114,0.5022026431718062,1.638597010002265,-2.453497717251803,0.9317111354870588,0.7081900517773746,completed,90.949,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1300 ticks in CuttingAction (status=stagnant, max link displacement 0.00003m over 25 ticks, wiggle=False). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1475 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1175 ticks in CuttingAction (status=stagnant, max link displacement 0.00075m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1300 ticks in CuttingAction (status=stagnant, max link displacement 0.00004m over 25 ticks, wiggle=False). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1300 ticks in CuttingAction (status=stagnant, max link displacement 0.00035m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1200 ticks in CuttingAction (status=stagnant, max link displacement 0.00008m over 25 ticks, wiggle=False)."
bread_0003,bread_cutting,fabbbb49-7752-421c-8415-92a9ae9c7e21,bread_0003,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,pr2,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.789636,-2.062319,0.85,map,0.0,0.0,0.0,0.0,,,,1.789636,-2.062319,0.85,0.0,0.0,-0.70694,0.707273,0.0,-0.0,-1.570325,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.000472,-1.0,0.0,-1.570325,0.810782,-2.12947,0.051,0.0,0.0,0.227247,0.973837,0.0,-0.0,0.4585,0.068494,-2.028825,-1.638819,-2.028825,-1.638819,1.502774,0.06797,0.997687,saw,0.03,2,20,True,190,95,0.5026455026455027,1.7890528983689018,-2.17136765149614,0.9213918335552773,0.5685607089517035,completed,12.7294,0,
bread_0004,bread_cutting,fabbbb49-7752-421c-8415-92a9ae9c7e21,bread_0004,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,pr2,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.500496,-2.321495,0.85,map,0.0,0.0,0.0,0.0,,,,2.500496,-2.321495,0.85,0.0,0.0,0.978781,0.204908,0.0,-0.0,2.728853,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.916025,0.401121,0.0,2.728853,3.257001,-1.527174,0.051,0.0,0.0,0.88205,-0.471155,0.0,-0.0,-2.160392,-2.331815,-1.39394,-1.222518,-1.39394,-1.222518,1.222518,0.34128,0.939962,saw,0.03,2,20,True,190,0,0.0,2.595198593270349,-2.3622719639092638,0.9220224045030774,0.726583636433397,completed,102.125,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1225 ticks in CuttingAction (status=stagnant, max link displacement 0.00010m over 25 ticks, wiggle=False). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1275 ticks in CuttingAction (status=stagnant, max link displacement 0.00002m over 25 ticks, wiggle=False). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1350 ticks in CuttingAction (status=stagnant, max link displacement 0.00008m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1175 ticks in CuttingAction (status=stagnant, max link displacement 0.00005m over 25 ticks, wiggle=False). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1525 ticks in CuttingAction (status=stagnant, max link displacement 0.00009m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1400 ticks in CuttingAction (status=stagnant, max link displacement 0.00004m over 25 ticks, wiggle=False)."
bread_0005,bread_cutting,fabbbb49-7752-421c-8415-92a9ae9c7e21,bread_0005,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,pr2,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.443293,-2.232444,0.85,map,0.0,0.0,0.0,0.0,,,,1.443293,-2.232444,0.85,0.0,0.0,0.443884,0.896084,0.0,-0.0,0.919858,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.605933,0.795516,0.0,0.919858,0.845589,-2.113502,0.051,0.0,0.0,0.152877,0.988245,0.0,-0.0,0.306958,-0.196431,0.6129,1.116289,0.6129,1.116289,1.116289,0.43902,0.898477,saw,0.03,2,20,True,190,0,0.0,1.3813215277540574,-2.3148506939886797,0.9220224045030774,0.4791862799747217,completed,10.6598,0,
bread_0006,bread_cutting,fabbbb49-7752-421c-8415-92a9ae9c7e21,bread_0006,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_180,False,,False,False,False,True,pr2,success,LEFT,knife_left,rotated_180,6,5,5,True,True,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.570201,-2.040205,0.85,map,0.0,0.0,0.0,0.0,,,,2.570201,-2.040205,0.85,0.0,0.0,0.591854,0.806045,0.0,-0.0,1.266714,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.299417,0.954122,0.0,1.266714,3.190719,-1.61044,0.051,0.0,0.0,0.999884,-0.015207,0.0,-0.0,-3.111178,-2.535856,-1.905293,-2.480615,-1.905293,-2.480615,0.660978,0.789392,0.613889,saw,0.03,2,20,True,190,0,0.0,2.539934744057632,-2.138771476589315,0.9220224045030774,0.4836504611521602,completed,99.1042,5,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1300 ticks in CuttingAction (status=stagnant, max link displacement 0.00002m over 25 ticks, wiggle=False). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1350 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1400 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1050 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1375 ticks in CuttingAction (status=stagnant, max link displacement 0.00004m over 25 ticks, wiggle=False)."
bread_0007,bread_cutting,fabbbb49-7752-421c-8415-92a9ae9c7e21,bread_0007,910004,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_with_left_arm,right_arm_failed,False,,False,False,False,True,pr2,success,LEFT,knife_left,primary,2,1,1,True,True,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.306236,-2.063864,0.85,map,0.0,0.0,0.0,0.0,,,,2.306236,-2.063864,0.85,0.0,0.0,0.937481,0.348038,0.0,-0.0,2.430638,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.75774,0.652557,0.0,2.430638,3.42463,-1.55695,0.051,0.0,0.0,0.999996,-0.002779,0.0,-0.0,-3.136036,-2.716038,-0.716511,-1.136509,-0.716511,-1.136509,1.136509,0.420764,0.90717,saw,0.03,2,20,True,190,0,0.0,2.384777667934987,-2.1306665457663665,0.9220224045030774,0.4795931248373779,completed,38.3839,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1575 ticks in CuttingAction (status=stagnant, max link displacement 0.00004m over 25 ticks, wiggle=False)."
