target_name,spawn_pose_xyz,environment_name,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_quat_x,robot_quat_y,robot_quat_z,robot_quat_w,robot_roll_rad,robot_pitch_rad,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons,wiping_phase_reached,wiping_stall_status
wipe_target_0005,"[1.6534, 0.0162, 0.855]",kitchen,space_wiping,2a27a50f-4163-4132-a87d-514cc8c04e49,wipe_target_0005,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,False,navigation_pose_unreachable,skip_pose,navigation_target_resolution_failed,False,,False,False,False,False,hsrb,skipped,,sponge_left,pickup_loc_resolve,0,0,0,False,False,False,,,,,,,,,,,,1.653375,0.016178,0.855,sink_area_surface,,,,,,,,1.653375,0.016178,0.855,0.0,0.0,-0.500179,0.865922,0.0,-0.0,-1.04761,,,,,,,,,,,,,,0.92787,-0.16571,0.0,0.0,0.0,-0.06781,0.997698,0.0,-0.0,-0.135725,,,,,,,,,wipe,,,3,False,,,,,,,,,1.8321,1,pickup_loc_resolve -> RuntimeError: No collision-free navigation pose found for wiping target after environment filtering.,False,
wipe_target_0006,"[1.4787, -0.3696, 0.855]",kitchen,space_wiping,2a27a50f-4163-4132-a87d-514cc8c04e49,wipe_target_0006,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,hsrb,success,LEFT,sponge_left,primary,1,0,0,False,False,False,,,,,,,,,,,,1.478683,-0.369629,0.855,sink_area_surface,,,,,,,,1.478683,-0.369629,0.855,0.0,0.0,-0.234987,0.971999,0.0,-0.0,-0.47441,,,,,,,,,,,,,,0.928021,-0.375809,0.0,0.0,0.0,-0.066379,0.997794,0.0,-0.0,-0.132856,,,,,,,,,wipe,,,3,True,67.0,66.0,1.0,1.382793180439757,-0.2994955977937887,0.855,0.691105912448031,completed,5.7237,0,,True,
wipe_target_0007,"[-1.0526, 2.2427, 0.866]",kitchen,space_wiping,2a27a50f-4163-4132-a87d-514cc8c04e49,wipe_target_0007,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,wiping_motion_wiggle_after_phase_reached,task_failed,partial_wipe_wiggle_stalled,False,,False,False,False,False,hsrb,partial_wipe_stalled,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.052564,2.242688,0.866,kitchen_island_surface,,,,,,,,-1.052564,2.242688,0.866,0.0,0.0,0.798801,0.601596,0.0,-0.0,1.850598,,,,,,,,,,,,,,-1.700845,2.220666,0.0,0.0,0.0,-0.064017,0.997949,0.0,-0.0,-0.128121,,,,,,,,,wipe,,,3,True,67.0,59.0,0.8939393939393939,-1.158660024960737,2.23799779517333,0.866,0.7978968795057699,completed,7.0855,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00214m over 25 ticks, wiggle=True).",True,wiggle
wipe_target_0008,"[-0.8614, 0.5767, 0.866]",kitchen,space_wiping,2a27a50f-4163-4132-a87d-514cc8c04e49,wipe_target_0008,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,False,navigation_pose_unreachable,skip_pose,navigation_target_resolution_failed,False,,False,False,False,False,hsrb,skipped,,sponge_left,pickup_loc_resolve,0,0,0,False,False,False,,,,,,,,,,,,-0.861355,0.576655,0.866,kitchen_island_surface,,,,,,,,-0.861355,0.576655,0.866,0.0,0.0,0.947836,0.318759,0.0,-0.0,2.492752,,,,,,,,,,,,,,-1.700845,2.220666,0.0,0.0,0.0,-0.064017,0.997949,0.0,-0.0,-0.128121,,,,,,,,,wipe,,,3,False,,,,,,,,,1.1235,1,pickup_loc_resolve -> RuntimeError: No collision-free navigation pose found for wiping target after environment filtering.,False,
wipe_target_0009,"[-1.2056, 0.4532, 0.866]",kitchen,space_wiping,2a27a50f-4163-4132-a87d-514cc8c04e49,wipe_target_0009,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,hsrb,success,LEFT,sponge_left,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.205633,0.453226,0.866,kitchen_island_surface,,,,,,,,-1.205633,0.453226,0.866,0.0,0.0,0.873799,-0.486288,0.0,-0.0,-2.12592,,,,,,,,,,,,,,-0.7463,0.248697,0.0,0.0,0.0,0.922129,0.386883,0.0,-0.0,2.347095,,,,,,,,,wipe,,,3,True,67.0,54.0,0.8181818181818182,-1.2433088021564416,0.3636246337180864,0.866,0.5809761618850952,completed,3.4571,0,,True,
wipe_target_0010,"[-1.0874, 2.7563, 0.866]",kitchen,space_wiping,2a27a50f-4163-4132-a87d-514cc8c04e49,wipe_target_0010,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,hsrb,success,LEFT,sponge_left,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.087389,2.756267,0.866,kitchen_island_surface,,,,,,,,-1.087389,2.756267,0.866,0.0,0.0,-0.297067,0.954857,0.0,-0.0,-0.603239,,,,,,,,,,,,,,-1.679753,2.684152,0.0,0.0,0.0,-0.003161,0.999995,0.0,-0.0,-0.006322,,,,,,,,,wipe,,,3,True,67.0,66.0,1.0,-1.1734737837054312,2.8381386121393115,0.866,0.8027483663260878,completed,5.3526,0,,True,
wipe_target_0011,"[-1.2035, 2.0993, 0.866]",kitchen,space_wiping,2a27a50f-4163-4132-a87d-514cc8c04e49,wipe_target_0011,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,wiping_motion_wiggle_after_phase_reached,task_failed,partial_wipe_wiggle_stalled,False,,False,False,False,False,hsrb,partial_wipe_stalled,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.203549,2.099287,0.866,kitchen_island_surface,,,,,,,,-1.203549,2.099287,0.866,0.0,0.0,0.358896,0.933377,0.0,-0.0,0.73417,,,,,,,,,,,,,,-1.700595,2.066479,0.0,0.0,0.0,-0.069482,0.997583,0.0,-0.0,-0.139075,,,,,,,,,wipe,,,3,True,67.0,64.0,0.9696969696969696,-1.3181044047324588,2.0871152081820696,0.866,0.6591894238504543,completed,6.363,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00368m over 25 ticks, wiggle=True).",True,wiggle
wipe_target_0012,"[-1.1625, 2.3561, 0.866]",kitchen,space_wiping,2a27a50f-4163-4132-a87d-514cc8c04e49,wipe_target_0012,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,wiping_motion_wiggle_after_phase_reached,task_failed,partial_wipe_wiggle_stalled,False,,False,False,False,False,hsrb,partial_wipe_stalled,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.162549,2.356108,0.866,kitchen_island_surface,,,,,,,,-1.162549,2.356108,0.866,0.0,0.0,0.936261,-0.351306,0.0,-0.0,-2.423662,,,,,,,,,,,,,,-1.700244,2.337429,0.0,0.0,0.0,-0.06469,0.997905,0.0,-0.0,-0.12947,,,,,,,,,wipe,,,3,True,67.0,51.0,0.7727272727272727,-1.2530546080129283,2.3407443496256963,0.866,0.7292327332138313,completed,6.4152,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00385m over 25 ticks, wiggle=True).",True,wiggle
wipe_target_0013,"[-1.1252, 0.6286, 0.866]",kitchen,space_wiping,2a27a50f-4163-4132-a87d-514cc8c04e49,wipe_target_0013,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,hsrb,success,LEFT,sponge_left,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.125232,0.628566,0.866,kitchen_island_surface,,,,,,,,-1.125232,0.628566,0.866,0.0,0.0,0.985044,-0.172303,0.0,-0.0,-2.795259,,,,,,,,,,,,,,-0.857477,0.188333,0.0,0.0,0.0,0.767372,0.641202,0.0,-0.0,1.749464,,,,,,,,,wipe,,,3,True,67.0,58.0,0.8787878787878788,-1.1382384111918409,0.524979361177656,0.866,0.5897733692275445,completed,4.0014,0,,True,
wipe_target_0014,"[-1.2942, 1.7578, 0.866]",kitchen,space_wiping,2a27a50f-4163-4132-a87d-514cc8c04e49,wipe_target_0014,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,hsrb,success,LEFT,sponge_left,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.294226,1.757788,0.866,kitchen_island_surface,,,,,,,,-1.294226,1.757788,0.866,0.0,0.0,0.951961,-0.30622,0.0,-0.0,-2.519153,,,,,,,,,,,,,,-1.700772,1.812463,0.0,0.0,0.0,-0.071267,0.997457,0.0,-0.0,-0.142656,,,,,,,,,wipe,,,3,True,67.0,51.0,0.7727272727272727,-1.385784158652891,1.7511232039264797,0.866,0.6215629746324892,completed,6.4553,0,,True,
wipe_target_0015,"[-1.1215, 2.6191, 0.866]",kitchen,space_wiping,2a27a50f-4163-4132-a87d-514cc8c04e49,wipe_target_0015,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,wiping_motion_wiggle_after_phase_reached,task_failed,partial_wipe_wiggle_stalled,False,,False,False,False,False,hsrb,partial_wipe_stalled,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.121545,2.619124,0.866,kitchen_island_surface,,,,,,,,-1.121545,2.619124,0.866,0.0,0.0,-0.422723,0.906259,0.0,-0.0,-0.872896,,,,,,,,,,,,,,-1.700597,2.612119,0.0,0.0,0.0,-0.069468,0.997584,0.0,-0.0,-0.139049,,,,,,,,,wipe,,,3,True,67.0,44.0,0.6666666666666666,-1.2005534752574158,2.6136178829026315,0.866,0.7803605221041816,completed,6.385,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00355m over 25 ticks, wiggle=True).",True,wiggle
wipe_target_0016,"[-1.1838, 1.4752, 0.866]",kitchen,space_wiping,2a27a50f-4163-4132-a87d-514cc8c04e49,wipe_target_0016,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,wiping_motion_wiggle_after_phase_reached,task_failed,partial_wipe_wiggle_stalled,False,,False,False,False,False,hsrb,partial_wipe_stalled,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-1.183834,1.475238,0.866,kitchen_island_surface,,,,,,,,-1.183834,1.475238,0.866,0.0,0.0,0.89678,-0.442477,0.0,-0.0,-2.224874,,,,,,,,,,,,,,-1.700521,1.464149,0.0,0.0,0.0,-0.0677,0.997706,0.0,-0.0,-0.135504,,,,,,,,,wipe,,,3,True,67.0,50.0,0.7575757575757576,-1.2730593370148315,1.4634533263915854,0.866,0.7044446854871227,completed,6.4225,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00354m over 25 ticks, wiggle=True).",True,wiggle
wipe_target_0017,"[-0.9348, 1.0214, 0.866]",kitchen,space_wiping,2a27a50f-4163-4132-a87d-514cc8c04e49,wipe_target_0017,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,wiping_motion_wiggle_after_phase_reached,task_failed,partial_wipe_wiggle_stalled,False,,False,False,False,False,hsrb,partial_wipe_stalled,,sponge_left,failed,1,0,1,False,False,False,,,,,,,,,,,,-0.934761,1.02139,0.866,kitchen_island_surface,,,,,,,,-0.934761,1.02139,0.866,0.0,0.0,-0.595483,0.803368,0.0,-0.0,-1.275732,,,,,,,,,,,,,,-0.430714,1.050569,0.0,0.0,0.0,0.99788,0.065077,0.0,-0.0,3.011347,,,,,,,,,wipe,,,3,True,67.0,59.0,0.8939393939393939,-0.8287484852464322,1.0276990478768462,0.866,0.690539241419918,completed,6.158,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00386m over 25 ticks, wiggle=True).",True,wiggle
wipe_target_0001,"[1.4063, 1.0584, 0.855]",kitchen,space_wiping,a1c2206c-fb61-485f-8207-7a5be9fb481b,wipe_target_0001,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,1.406285,1.058362,0.855,sink_area_surface,,,,,,,,1.406285,1.058362,0.855,0.0,0.0,0.932294,0.361701,0.0,-0.0,2.40141,,,,,,,,,,,,,,0.576723,1.215365,0.051,0.0,0.0,0.569358,0.82209,0.0,-0.0,1.211449,,,,,,,,,wipe,,,3,True,67.0,62.0,0.9393939393939394,1.3766318069560195,0.9507733308999832,0.855,0.5193224505290287,completed,5.6403,0,,True,
wipe_target_0002,"[1.4446, -0.1017, 0.855]",kitchen,space_wiping,a1c2206c-fb61-485f-8207-7a5be9fb481b,wipe_target_0002,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,1.44465,-0.101711,0.855,sink_area_surface,,,,,,,,1.44465,-0.101711,0.855,0.0,0.0,-0.315612,0.948888,0.0,-0.0,-0.642203,,,,,,,,,,,,,,0.451971,0.110851,0.051,0.0,0.0,0.590293,0.807189,0.0,-0.0,1.262844,,,,,,,,,wipe,,,3,True,67.0,47.0,0.7121212121212122,1.3994493349249133,-0.1732231969093363,0.855,0.5964861932614968,completed,6.0626,0,,True,
wipe_target_0003,"[1.6362, 0.1645, 0.855]",kitchen,space_wiping,a1c2206c-fb61-485f-8207-7a5be9fb481b,wipe_target_0003,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,False,navigation_pose_unreachable,skip_pose,navigation_target_resolution_failed,False,,False,False,False,False,pr2,skipped,,sponge_left,pickup_loc_resolve,0,0,0,False,False,False,,,,,,,,,,,,1.636227,0.164467,0.855,sink_area_surface,,,,,,,,1.636227,0.164467,0.855,0.0,0.0,0.851709,0.524015,0.0,-0.0,2.038477,,,,,,,,,,,,,,0.451971,0.110851,0.051,0.0,0.0,0.590293,0.807189,0.0,-0.0,1.262844,,,,,,,,,wipe,,,3,False,,,,,,,,,1.5169,1,pickup_loc_resolve -> RuntimeError: No collision-free navigation pose found for wiping target after environment filtering.,False,
wipe_target_0004,"[1.584, -0.1547, 0.855]",kitchen,space_wiping,a1c2206c-fb61-485f-8207-7a5be9fb481b,wipe_target_0004,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,1.583994,-0.154681,0.855,sink_area_surface,,,,,,,,1.583994,-0.154681,0.855,0.0,0.0,0.916191,-0.400741,0.0,-0.0,-2.316941,,,,,,,,,,,,,,0.685582,-0.185844,0.051,0.0,0.0,0.714952,0.699173,0.0,-0.0,1.593112,,,,,,,,,wipe,,,3,True,67.0,54.0,0.8181818181818182,1.5299910852737033,-0.2354991007788115,0.855,0.6109123615737739,completed,7.6975,0,,True,
wipe_target_0005,"[1.6534, 0.0162, 0.855]",kitchen,space_wiping,a1c2206c-fb61-485f-8207-7a5be9fb481b,wipe_target_0005,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,False,navigation_pose_unreachable,skip_pose,navigation_target_resolution_failed,False,,False,False,False,False,pr2,skipped,,sponge_left,pickup_loc_resolve,0,0,0,False,False,False,,,,,,,,,,,,1.653375,0.016178,0.855,sink_area_surface,,,,,,,,1.653375,0.016178,0.855,0.0,0.0,-0.500179,0.865922,0.0,-0.0,-1.04761,,,,,,,,,,,,,,0.685582,-0.185844,0.051,0.0,0.0,0.714952,0.699173,0.0,-0.0,1.593112,,,,,,,,,wipe,,,3,False,,,,,,,,,2.2482,1,pickup_loc_resolve -> RuntimeError: No collision-free navigation pose found for wiping target after environment filtering.,False,
wipe_target_0006,"[1.4787, -0.3696, 0.855]",kitchen,space_wiping,a1c2206c-fb61-485f-8207-7a5be9fb481b,wipe_target_0006,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,1.478683,-0.369629,0.855,sink_area_surface,,,,,,,,1.478683,-0.369629,0.855,0.0,0.0,-0.234987,0.971999,0.0,-0.0,-0.47441,,,,,,,,,,,,,,0.43392,-0.135959,0.051,0.0,0.0,0.58145,0.813582,0.0,-0.0,1.24102,,,,,,,,,wipe,,,3,True,67.0,47.0,0.7121212121212122,1.4460598298683944,-0.4476860394259225,0.855,0.5763817409491366,completed,7.6124,0,,True,
wipe_target_0007,"[-1.0526, 2.2427, 0.866]",kitchen,space_wiping,a1c2206c-fb61-485f-8207-7a5be9fb481b,wipe_target_0007,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.052564,2.242688,0.866,kitchen_island_surface,,,,,,,,-1.052564,2.242688,0.866,0.0,0.0,0.798801,0.601596,0.0,-0.0,1.850598,,,,,,,,,,,,,,-2.019678,2.106065,0.051,0.0,0.0,0.681978,0.731372,0.0,-0.0,1.500928,,,,,,,,,wipe,,,3,True,67.0,62.0,0.9393939393939394,-1.1341409404641436,2.166532606781916,0.866,0.91633867147866,completed,7.58,0,,True,
wipe_target_0008,"[-0.8614, 0.5767, 0.866]",kitchen,space_wiping,a1c2206c-fb61-485f-8207-7a5be9fb481b,wipe_target_0008,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-0.861355,0.576655,0.866,kitchen_island_surface,,,,,,,,-0.861355,0.576655,0.866,0.0,0.0,0.947836,0.318759,0.0,-0.0,2.492752,,,,,,,,,,,,,,-0.857885,-0.186317,0.051,0.0,0.0,0.985633,0.168903,0.0,-0.0,2.802159,,,,,,,,,wipe,,,3,True,67.0,66.0,1.0,-0.7790919969288038,0.490944974677128,0.866,0.5112131248607615,completed,8.1412,0,,True,
wipe_target_0009,"[-1.2056, 0.4532, 0.866]",kitchen,space_wiping,a1c2206c-fb61-485f-8207-7a5be9fb481b,wipe_target_0009,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.205633,0.453226,0.866,kitchen_island_surface,,,,,,,,-1.205633,0.453226,0.866,0.0,0.0,0.873799,-0.486288,0.0,-0.0,-2.12592,,,,,,,,,,,,,,-1.782293,-0.100449,0.051,0.0,0.0,0.928065,0.372419,0.0,-0.0,2.378364,,,,,,,,,wipe,,,3,True,67.0,63.0,0.9545454545454546,-1.0935354912445308,0.4703664497870694,0.866,0.4915543562138523,completed,7.7083,0,,True,
wipe_target_0010,"[-1.0874, 2.7563, 0.866]",kitchen,space_wiping,a1c2206c-fb61-485f-8207-7a5be9fb481b,wipe_target_0010,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,wiping_motion_stagnant_after_phase_reached,task_failed,partial_wipe_stagnant_stalled,False,,False,False,False,False,pr2,partial_wipe_stalled,,sponge_left,failed,2,1,2,True,False,False,,,,,,,,,,,,-1.087389,2.756267,0.866,kitchen_island_surface,,,,,,,,-1.087389,2.756267,0.866,0.0,0.0,-0.297067,0.954857,0.0,-0.0,-0.603239,,,,,,,,,,,,,,-1.588206,3.780832,0.051,0.0,0.0,-0.861361,0.507994,0.0,-0.0,-2.075884,,,,,,,,,wipe,,,3,True,67.0,60.0,0.9090909090909092,-1.0261195705704969,2.84520560236712,0.866,0.6586949568291335,completed,22.6725,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in WipingAction (status=wiggle, max link displacement 0.00671m over 25 ticks, wiggle=True). | LEFT fallback -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in WipingAction (status=stagnant, max link displacement 0.00004m over 25 ticks, wiggle=False).",True,stagnant
wipe_target_0011,"[-1.2035, 2.0993, 0.866]",kitchen,space_wiping,a1c2206c-fb61-485f-8207-7a5be9fb481b,wipe_target_0011,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.203549,2.099287,0.866,kitchen_island_surface,,,,,,,,-1.203549,2.099287,0.866,0.0,0.0,0.358896,0.933377,0.0,-0.0,0.73417,,,,,,,,,,,,,,-2.133922,1.975635,0.051,0.0,0.0,0.660845,0.750522,0.0,-0.0,1.443888,,,,,,,,,wipe,,,3,True,67.0,66.0,1.0,-1.303109935263914,2.0344707119036887,0.866,0.5945226700346686,completed,8.5158,0,,True,
wipe_target_0012,"[-1.1625, 2.3561, 0.866]",kitchen,space_wiping,a1c2206c-fb61-485f-8207-7a5be9fb481b,wipe_target_0012,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.162549,2.356108,0.866,kitchen_island_surface,,,,,,,,-1.162549,2.356108,0.866,0.0,0.0,0.936261,-0.351306,0.0,-0.0,-2.423662,,,,,,,,,,,,,,-1.954039,2.331511,0.051,0.0,0.0,0.719485,0.694508,0.0,-0.0,1.606121,,,,,,,,,wipe,,,3,True,67.0,55.0,0.8333333333333334,-1.20651504740102,2.267406164222173,0.866,0.5891045597970721,completed,9.3175,0,,True,
wipe_target_0013,"[-1.1252, 0.6286, 0.866]",kitchen,space_wiping,a1c2206c-fb61-485f-8207-7a5be9fb481b,wipe_target_0013,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.125232,0.628566,0.866,kitchen_island_surface,,,,,,,,-1.125232,0.628566,0.866,0.0,0.0,0.985044,-0.172303,0.0,-0.0,-2.795259,,,,,,,,,,,,,,-1.596199,-0.061309,0.051,0.0,0.0,0.947739,0.319048,0.0,-0.0,2.492144,,,,,,,,,wipe,,,3,True,67.0,64.0,0.9696969696969696,-1.0145820202907496,0.596510193072095,0.866,0.5004876179104191,completed,7.1963,0,,True,
wipe_target_0014,"[-1.2942, 1.7578, 0.866]",kitchen,space_wiping,a1c2206c-fb61-485f-8207-7a5be9fb481b,wipe_target_0014,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.294226,1.757788,0.866,kitchen_island_surface,,,,,,,,-1.294226,1.757788,0.866,0.0,0.0,0.951961,-0.30622,0.0,-0.0,-2.519153,,,,,,,,,,,,,,-1.991764,1.779679,0.051,0.0,0.0,0.643735,0.765248,0.0,-0.0,1.398739,,,,,,,,,wipe,,,3,True,67.0,55.0,0.8333333333333334,-1.3464490875694002,1.6736817917293365,0.866,0.5668290794603014,completed,8.1671,0,,True,
wipe_target_0015,"[-1.1215, 2.6191, 0.866]",kitchen,space_wiping,a1c2206c-fb61-485f-8207-7a5be9fb481b,wipe_target_0015,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.121545,2.619124,0.866,kitchen_island_surface,,,,,,,,-1.121545,2.619124,0.866,0.0,0.0,-0.422723,0.906259,0.0,-0.0,-0.872896,,,,,,,,,,,,,,-2.053425,2.424882,0.051,0.0,0.0,0.732879,0.680358,0.0,-0.0,1.645089,,,,,,,,,wipe,,,3,True,67.0,49.0,0.7424242424242424,-1.1495507332521675,2.535488656640078,0.866,0.931297039923892,completed,11.8927,0,,True,
wipe_target_0016,"[-1.1838, 1.4752, 0.866]",kitchen,space_wiping,a1c2206c-fb61-485f-8207-7a5be9fb481b,wipe_target_0016,910002,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,none,True,True,ok,wipe,primary_attempt,False,,False,False,False,True,pr2,success,RIGHT,sponge_right,primary,1,0,0,False,False,False,,,,,,,,,,,,-1.183834,1.475238,0.866,kitchen_island_surface,,,,,,,,-1.183834,1.475238,0.866,0.0,0.0,0.89678,-0.442477,0.0,-0.0,-2.224874,,,,,,,,,,,,,,-2.036337,1.689111,0.051,0.0,0.0,0.617453,0.786608,0.0,-0.0,1.331002,,,,,,,,,wipe,,,3,True,67.0,54.0,0.8181818181818182,-1.2301781197506907,1.3897977058875366,0.866,0.5679394401167934,completed,8.0648,0,,True,
