bowl_name,knowledge_motion,knowledge_mixing_tool,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_quat_x,robot_quat_y,robot_quat_z,robot_quat_w,robot_roll_rad,robot_pitch_rad,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons,mixing_phase_reached,mixing_planned_duration_s,mixing_estimated_completed_time_s
bowl_0014,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,8f38648e-49e4-4007-b392-ce4be29dab82,bowl_0014,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.327325,0.060605,0.84,map,0.0,0.0,0.0,0.0,,,,1.327325,0.060605,0.84,0.0,0.0,0.802187,0.597073,0.0,-0.0,1.861898,,,,,,,,,,,,,,0.737548,0.289126,0.0,0.0,0.0,-0.335831,0.941922,0.0,-0.0,-0.684974,,,,,,,,,Whisking,,,0,True,201.0,39.0,0.195,1.3067959198801793,0.0919972117707899,0.8696543900668622,0.3569581685752896,completed,4.2699,0,,True,2.0,0.39
bowl_0015,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,8f38648e-49e4-4007-b392-ce4be29dab82,bowl_0015,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.174721,0.136779,0.84,map,0.0,0.0,0.0,0.0,,,,2.174721,0.136779,0.84,0.0,0.0,-0.482895,0.875678,0.0,-0.0,-1.007916,,,,,,,,,,,,,,2.267317,0.762152,0.0,0.0,0.0,-0.830778,0.556604,0.0,-0.0,-1.961008,,,,,,,,,Whisking,,,0,True,201.0,183.0,0.915,2.1902243695935426,0.169567731549374,0.8696543900668622,0.4982985354491974,completed,4.5259,0,,True,2.0,1.83
bowl_0016,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,8f38648e-49e4-4007-b392-ce4be29dab82,bowl_0016,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,1.579449,-0.402379,0.84,map,0.0,0.0,0.0,0.0,,,,1.579449,-0.402379,0.84,0.0,0.0,-0.716468,0.69762,0.0,-0.0,-1.597451,,,,,,,,,,,,,,1.122269,-0.835543,0.0,0.0,0.0,0.232789,0.972527,0.0,-0.0,0.469888,,,,,,,,,Whisking,,,0,True,201.0,84.0,0.42,1.5286768219762863,-0.4268146071321516,0.883516146093607,0.5219701296699503,completed,4.2478,0,,True,2.0,0.84
bowl_0017,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,8f38648e-49e4-4007-b392-ce4be29dab82,bowl_0017,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.838325,0.200994,0.84,map,0.0,0.0,0.0,0.0,,,,2.838325,0.200994,0.84,0.0,0.0,0.716361,0.69773,0.0,-0.0,1.597146,,,,,,,,,,,,,,2.953454,0.781897,0.0,0.0,0.0,0.87115,-0.491017,0.0,-0.0,-2.11508,,,,,,,,,Whisking,,,0,True,201.0,92.0,0.46,2.877375363047439,0.2115318219694759,0.8696543900668622,0.3697387740458802,completed,3.6986,0,,True,2.0,0.92
bowl_0018,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,8f38648e-49e4-4007-b392-ce4be29dab82,bowl_0018,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,mixing_motion_stalled_after_phase_reached,task_failed,partial_mix_stalled,False,,False,False,False,False,hsrb,partial_mix_stalled,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.282123,-0.163954,0.84,map,0.0,0.0,0.0,0.0,,,,2.282123,-0.163954,0.84,0.0,0.0,0.999826,0.018654,0.0,-0.0,3.104283,,,,,,,,,,,,,,2.308941,0.545384,0.0,0.0,0.0,-0.752279,0.658845,0.0,-0.0,-1.703028,,,,,,,,,Whisking,,,0,True,201.0,109.0,0.545,2.2942346503490025,-0.1253804669062161,0.8696543900668622,0.7402941735431746,failed,7.5205,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00437m over 25 ticks, wiggle=True).",True,2.0,1.09
bowl_0019,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,8f38648e-49e4-4007-b392-ce4be29dab82,bowl_0019,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,mixing_motion_stalled_after_phase_reached,task_failed,partial_mix_stalled,False,,False,False,False,False,hsrb,partial_mix_stalled,,whisk_left,primary,1,0,1,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.089379,-0.432669,0.84,map,0.0,0.0,0.0,0.0,,,,2.089379,-0.432669,0.84,0.0,0.0,0.893214,0.449631,0.0,-0.0,2.208888,,,,,,,,,,,,,,2.903243,-0.739289,0.0,0.0,0.0,0.958327,0.285674,0.0,-0.0,2.562173,,,,,,,,,Whisking,,,0,True,201.0,145.0,0.725,2.1243377221345447,-0.4631459326716923,0.8765852680802346,0.805306422695255,failed,5.662,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False).",True,2.0,1.45
bowl_0001,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d24b80e5-0cee-40e4-bee2-eba0a95b7ba6,bowl_0001,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,mixing_motion_stalled_after_phase_reached,task_failed,partial_mix_stalled,False,,False,False,False,False,pr2,partial_mix_stalled,,whisk_left,primary,2,1,2,True,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-2.909994,-2.480742,0.45,map,0.0,0.0,0.0,0.0,,,,-2.909994,-2.480742,0.45,0.0,0.0,0.954317,0.298798,0.0,-0.0,2.534728,,,,,,,,,,,,,,-3.757077,-2.902902,0.051,0.0,0.0,-0.241817,0.970322,0.0,-0.0,-0.488477,,,,,,,,,Whisking,,,0,True,201.0,65.0,0.325,-2.926766537348345,-2.445181901178209,0.4796543900668621,0.7030315754813975,failed,13.4255,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.01273m over 25 ticks, wiggle=True). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.01655m over 25 ticks, wiggle=True).",True,2.0,0.65
bowl_0002,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d24b80e5-0cee-40e4-bee2-eba0a95b7ba6,bowl_0002,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,retry_with_left_arm,right_arm_failed,False,,False,False,False,True,pr2,success,LEFT,whisk_left,primary,2,1,1,True,True,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,1.767989,-2.435826,0.85,map,0.0,0.0,0.0,0.0,,,,1.767989,-2.435826,0.85,0.0,0.0,0.094091,0.995564,0.0,-0.0,0.188461,,,,,,,,,,,,,,0.745318,-2.417827,0.051,0.0,0.0,-0.401175,0.916001,0.0,-0.0,-0.825598,,,,,,,,,Whisking,,,0,True,201.0,170.0,0.85,1.7133402328403675,-2.413386705841496,0.9004470241069794,0.6419372296416958,completed,23.6549,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=stagnant, max link displacement 0.00171m over 25 ticks, wiggle=False).",True,2.0,1.7
bowl_0003,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d24b80e5-0cee-40e4-bee2-eba0a95b7ba6,bowl_0003,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.783157,-2.044177,0.85,map,0.0,0.0,0.0,0.0,,,,1.783157,-2.044177,0.85,0.0,0.0,-0.70694,0.707273,0.0,-0.0,-1.570325,,,,,,,,,,,,,,0.871373,-1.61427,0.051,0.0,0.0,0.390951,0.920412,0.0,-0.0,0.803329,,,,,,,,,Whisking,,,0,True,201.0,77.0,0.385,1.752204816941836,-2.0694696412738343,0.8796543900668622,0.6777661636793549,completed,9.8335,0,,True,2.0,0.77
bowl_0004,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d24b80e5-0cee-40e4-bee2-eba0a95b7ba6,bowl_0004,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,retry_with_left_arm,right_arm_failed,False,,False,False,False,True,pr2,success,LEFT,whisk_left,primary,2,1,1,True,True,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,2.502112,-2.321665,0.85,map,0.0,0.0,0.0,0.0,,,,2.502112,-2.321665,0.85,0.0,0.0,-0.204908,0.978781,0.0,-0.0,-0.41274,,,,,,,,,,,,,,3.264514,-1.513766,0.051,0.0,0.0,0.985313,0.170761,0.0,-0.0,2.798389,,,,,,,,,Whisking,,,0,True,201.0,32.0,0.16,2.553714249987903,-2.3164621646528056,0.8935161460936071,0.692377284323386,completed,30.169,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=stagnant, max link displacement 0.00103m over 25 ticks, wiggle=False).",True,2.0,0.32
bowl_0005,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d24b80e5-0cee-40e4-bee2-eba0a95b7ba6,bowl_0005,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.422424,-2.225269,0.85,map,0.0,0.0,0.0,0.0,,,,1.422424,-2.225269,0.85,0.0,0.0,0.443884,0.896084,0.0,-0.0,0.919858,,,,,,,,,,,,,,0.665353,-1.835002,0.051,0.0,0.0,0.28088,0.959743,0.0,-0.0,0.569422,,,,,,,,,Whisking,,,0,True,201.0,138.0,0.69,1.4122035175692738,-2.271093202032078,0.8865852680802346,0.4541061153250282,completed,13.7774,0,,True,2.0,1.38
bowl_0006,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d24b80e5-0cee-40e4-bee2-eba0a95b7ba6,bowl_0006,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,mixing_motion_stalled_after_phase_reached,task_failed,partial_mix_stalled,False,,False,False,False,False,pr2,partial_mix_stalled,,whisk_left,primary,2,1,2,True,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.363401,-2.566368,0.85,map,0.0,0.0,0.0,0.0,,,,2.363401,-2.566368,0.85,0.0,0.0,0.132558,0.991175,0.0,-0.0,0.265898,,,,,,,,,,,,,,3.098107,-1.526776,0.051,0.0,0.0,0.949248,0.314529,0.0,-0.0,2.501671,,,,,,,,,Whisking,,,0,True,201.0,47.0,0.235,2.3997743515331464,-2.55510896969756,0.8796543900668622,0.9462465066976125,failed,41.0121,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00205m over 25 ticks, wiggle=True). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00017m over 25 ticks, wiggle=False).",True,2.0,0.47
bowl_0007,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d24b80e5-0cee-40e4-bee2-eba0a95b7ba6,bowl_0007,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.313009,-2.050522,0.85,map,0.0,0.0,0.0,0.0,,,,2.313009,-2.050522,0.85,0.0,0.0,0.937481,0.348038,0.0,-0.0,2.430638,,,,,,,,,,,,,,3.216829,-1.615036,0.051,0.0,0.0,-0.737347,0.675514,0.0,-0.0,-1.65827,,,,,,,,,Whisking,,,0,True,201.0,94.0,0.47,2.333578445135408,-2.01566040859913,0.8796543900668622,1.005663412581251,completed,16.5586,0,,True,2.0,0.94
bowl_0008,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d24b80e5-0cee-40e4-bee2-eba0a95b7ba6,bowl_0008,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,mixing_motion_stalled_after_phase_reached,task_failed,partial_mix_stalled,False,,False,False,False,False,pr2,partial_mix_stalled,,whisk_left,primary,2,1,2,True,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.216411,-2.292696,0.85,map,0.0,0.0,0.0,0.0,,,,2.216411,-2.292696,0.85,0.0,0.0,0.999983,0.005908,0.0,-0.0,3.129777,,,,,,,,,,,,,,3.098693,-1.526764,0.051,0.0,0.0,0.947919,0.318511,0.0,-0.0,2.493276,,,,,,,,,Whisking,,,0,True,201.0,151.0,0.755,2.254626085789889,-2.292055844593981,0.8796543900668622,0.7682524610857691,failed,36.4388,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00124m over 25 ticks, wiggle=False). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00159m over 25 ticks, wiggle=False).",True,2.0,1.51
bowl_0009,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d24b80e5-0cee-40e4-bee2-eba0a95b7ba6,bowl_0009,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.013777,-2.12886,0.85,map,0.0,0.0,0.0,0.0,,,,2.013777,-2.12886,0.85,0.0,0.0,-0.119503,0.992834,0.0,-0.0,-0.239578,,,,,,,,,,,,,,0.84508,-2.24105,0.051,0.0,0.0,0.777887,0.628404,0.0,-0.0,1.782593,,,,,,,,,Whisking,,,0,True,201.0,125.0,0.625,1.9739204803754724,-2.155343093637856,0.8865852680802346,0.8591050470421132,completed,19.3644,0,,True,2.0,1.25
bowl_0010,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d24b80e5-0cee-40e4-bee2-eba0a95b7ba6,bowl_0010,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,2.62645,-0.389329,0.84,map,0.0,0.0,0.0,0.0,,,,2.62645,-0.389329,0.84,0.0,0.0,0.996117,-0.088035,0.0,-0.0,-2.965294,,,,,,,,,,,,,,3.256948,-1.120037,0.051,0.0,0.0,0.997669,-0.068239,0.0,-0.0,-3.005008,,,,,,,,,Whisking,,,0,True,201.0,162.0,0.81,2.678326153030244,-0.3968375832952887,0.8835161460936071,0.615020319983337,completed,19.4804,0,,True,2.0,1.62
bowl_0011,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d24b80e5-0cee-40e4-bee2-eba0a95b7ba6,bowl_0011,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,1.708202,-0.039212,0.84,map,0.0,0.0,0.0,0.0,,,,1.708202,-0.039212,0.84,0.0,0.0,0.988393,0.151916,0.0,-0.0,2.836579,,,,,,,,,,,,,,0.644838,0.214887,0.051,0.0,0.0,0.466345,0.884603,0.0,-0.0,0.97031,,,,,,,,,Whisking,,,0,True,201.0,14.0,0.07,1.6678479501595678,-0.080676646631969,0.8904470241069795,0.5973870494839085,completed,14.2103,0,,True,2.0,0.14
bowl_0012,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d24b80e5-0cee-40e4-bee2-eba0a95b7ba6,bowl_0012,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.643617,0.008062,0.84,map,0.0,0.0,0.0,0.0,,,,2.643617,0.008062,0.84,0.0,0.0,-0.521209,0.853429,0.0,-0.0,-1.096535,,,,,,,,,,,,,,2.712908,0.939614,0.051,0.0,0.0,-0.472353,0.88141,0.0,-0.0,-0.983917,,,,,,,,,Whisking,,,0,True,201.0,144.0,0.72,2.6129479425305178,0.0429634395039541,0.8765852680802346,0.9591993721520644,completed,22.6926,0,,True,2.0,1.44
bowl_0013,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d24b80e5-0cee-40e4-bee2-eba0a95b7ba6,bowl_0013,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.261186,-0.481052,0.84,map,0.0,0.0,0.0,0.0,,,,1.261186,-0.481052,0.84,0.0,0.0,0.942438,-0.334382,0.0,-0.0,-2.459693,,,,,,,,,,,,,,0.693409,-0.295722,0.051,0.0,0.0,0.270533,0.962711,0.0,-0.0,0.547893,,,,,,,,,Whisking,,,0,True,201.0,35.0,0.175,1.244237376693129,-0.5142098292149351,0.8696543900668622,0.4907506931845479,completed,14.5927,0,,True,2.0,0.35
bowl_0014,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d24b80e5-0cee-40e4-bee2-eba0a95b7ba6,bowl_0014,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.327325,0.060605,0.84,map,0.0,0.0,0.0,0.0,,,,1.327325,0.060605,0.84,0.0,0.0,0.802187,0.597073,0.0,-0.0,1.861898,,,,,,,,,,,,,,0.712465,0.556775,0.051,0.0,0.0,0.129861,0.991532,0.0,-0.0,0.260457,,,,,,,,,Whisking,,,0,True,201.0,180.0,0.9,1.3063466251511244,0.0308653536569768,0.8696543900668622,0.7095826452814669,completed,15.8348,0,,True,2.0,1.8
bowl_0015,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d24b80e5-0cee-40e4-bee2-eba0a95b7ba6,bowl_0015,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.174721,0.136779,0.84,map,0.0,0.0,0.0,0.0,,,,2.174721,0.136779,0.84,0.0,0.0,-0.482895,0.875678,0.0,-0.0,-1.007916,,,,,,,,,,,,,,2.67484,0.921495,0.051,0.0,0.0,-0.556267,0.831004,0.0,-0.0,-1.179773,,,,,,,,,Whisking,,,0,True,201.0,137.0,0.685,2.1412247375123186,0.1571227894518711,0.8696543900668622,0.5454892872191462,completed,16.2877,0,,True,2.0,1.37
bowl_0016,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d24b80e5-0cee-40e4-bee2-eba0a95b7ba6,bowl_0016,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,1.579449,-0.402379,0.84,map,0.0,0.0,0.0,0.0,,,,1.579449,-0.402379,0.84,0.0,0.0,-0.716468,0.69762,0.0,-0.0,-1.597451,,,,,,,,,,,,,,0.743445,-0.094161,0.051,0.0,0.0,0.371699,0.928353,0.0,-0.0,0.761676,,,,,,,,,Whisking,,,0,True,201.0,73.0,0.365,1.5397950034858994,-0.4414767174953699,0.883516146093607,0.6007300396657661,completed,11.8352,0,,True,2.0,0.73
bowl_0017,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d24b80e5-0cee-40e4-bee2-eba0a95b7ba6,bowl_0017,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.838325,0.200994,0.84,map,0.0,0.0,0.0,0.0,,,,2.838325,0.200994,0.84,0.0,0.0,0.716361,0.69773,0.0,-0.0,1.597146,,,,,,,,,,,,,,2.705234,0.93357,0.051,0.0,0.0,-0.51044,0.859913,0.0,-0.0,-1.071394,,,,,,,,,Whisking,,,0,True,201.0,14.0,0.07,2.805613569194408,0.2164118492855112,0.8696543900668622,0.2697746824331006,completed,22.0354,0,,True,2.0,0.14
bowl_0018,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,d24b80e5-0cee-40e4-bee2-eba0a95b7ba6,bowl_0018,910004,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,mixing_motion_stalled_after_phase_reached,task_failed,partial_mix_stalled,False,,False,False,False,False,pr2,partial_mix_stalled,,whisk_left,primary,2,1,2,True,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.282123,-0.163954,0.84,map,0.0,0.0,0.0,0.0,,,,2.282123,-0.163954,0.84,0.0,0.0,0.999826,0.018654,0.0,-0.0,3.104283,,,,,,,,,,,,,,2.084888,0.805877,0.051,0.0,0.0,-0.70323,0.710962,0.0,-0.0,-1.559861,,,,,,,,,Whisking,,,0,True,201.0,118.0,0.59,2.303879639838686,-0.1301761883604215,0.8696543900668622,0.7923812862333861,failed,58.6011,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.01040m over 25 ticks, wiggle=True). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 725 ticks in MixingAction (status=wiggle, max link displacement 0.02298m over 25 ticks, wiggle=True).",True,2.0,1.18
